#GRID	AN_GRID	-2466000.000000	-2034000.000000	36000.000000	36000.000000	137	113	1	LAMBERT	meters	30.000000	60.000000	103.800000	103.800000	36.300000
  100	901272	   58	  108	0.29514086	!	520800972.497564	1764584435.024963	1.000000
  100	901273	   58	  107	0.29614389	!	522570893.859455	1764584435.024997	0.296144
  100	901273	   59	  107	0.28907392	!	510095337.909223	1764584435.024997	0.585218
  100	901273	   58	  108	0.19414455	!	342584449.465717	1764584435.024997	0.779362
  100	901273	   59	  108	0.22063764	!	389333753.790599	1764584435.024997	1.000000
  100	901274	   59	  107	0.38261676	!	675159573.144527	1764584435.024965	0.382617
  100	901274	   60	  107	0.24429163	!	431073208.247160	1764584435.024965	0.626908
  100	901274	   59	  108	0.21503204	!	379442189.378820	1764584435.024965	0.841940
  100	901274	   60	  108	0.15805957	!	278909464.254461	1764584435.024965	1.000000
  100	901275	   60	  106	0.00063852	!	1126720.413726	1764584435.024968	0.000639
  100	901275	   61	  106	0.00280324	!	4946556.640703	1764584435.024968	0.003442
  100	901275	   60	  107	0.47475283	!	837741446.211061	1764584435.024968	0.478195
  100	901275	   61	  107	0.18660662	!	329283128.588505	1764584435.024968	0.664801
  100	901275	   60	  108	0.22911900	!	404299819.004501	1764584435.024968	0.893920
  100	901275	   61	  108	0.10607980	!	187186764.166471	1764584435.024968	1.000000
  100	901276	   61	  106	0.02535584	!	44742528.085660	1764584435.025020	0.025356
  100	901276	   62	  106	0.00682662	!	12046149.931222	1764584435.025020	0.032182
  100	901276	   61	  107	0.54784393	!	966716871.411495	1764584435.025020	0.580026
  100	901276	   62	  107	0.11888175	!	209776878.868398	1764584435.025020	0.698908
  100	901276	   61	  108	0.23772536	!	419486474.036515	1764584435.025020	0.936634
  100	901276	   62	  108	0.06336650	!	111815532.691733	1764584435.025020	1.000000
  100	901277	   62	  106	0.05919950	!	104462521.003375	1764584435.024981	0.059200
  100	901277	   63	  106	0.00373612	!	6592705.707487	1764584435.024981	0.062936
  100	901277	   62	  107	0.61556880	!	1086223121.131601	1764584435.024981	0.678504
  100	901277	   63	  107	0.05073548	!	89527030.201358	1764584435.024981	0.729240
  100	901277	   62	  108	0.24217677	!	427341359.275264	1764584435.024981	0.971417
  100	901277	   63	  108	0.02858333	!	50437697.705897	1764584435.024981	1.000000
  100	901278	   63	  106	0.08987079	!	158584593.131446	1764584435.025014	0.089871
  100	901278	   63	  107	0.66593519	!	1175098870.061775	1764584435.025014	0.755806
  100	901278	   63	  108	0.24354818	!	429761329.200170	1764584435.025014	0.999354
  100	901278	   64	  108	0.00064584	!	1139642.631623	1764584435.025014	1.000000
  100	901279	   63	  106	0.00522641	!	9222446.097890	1764584435.024959	0.005226
  100	901279	   64	  106	0.10776997	!	190169203.008377	1764584435.024959	0.112996
  100	901279	   63	  107	0.01777988	!	31374099.736867	1764584435.024959	0.130776
  100	901279	   64	  107	0.64783843	!	1143165602.944977	1764584435.024959	0.778615
  100	901279	   63	  108	0.00025591	!	451582.756937	1764584435.024959	0.778871
  100	901279	   64	  108	0.22112940	!	390201500.479910	1764584435.024959	1.000000
  100	901280	   64	  106	0.01879265	!	33161212.949280	1764584435.025010	0.018793
  100	901280	   65	  106	0.11352698	!	200327940.265676	1764584435.025010	0.132320
  100	901280	   64	  107	0.08661212	!	152834397.055023	1764584435.025010	0.218932
  100	901280	   65	  107	0.57874141	!	1021238077.311112	1764584435.025010	0.797673
  100	901280	   64	  108	0.02257702	!	39839064.708409	1764584435.025010	0.820250
  100	901280	   65	  108	0.17974982	!	317183742.735512	1764584435.025010	1.000000
  100	901281	   65	  106	0.03571541	!	63022851.233818	1764584435.024975	0.035715
  100	901281	   66	  106	0.11213116	!	197864908.039218	1764584435.024975	0.147847
  100	901281	   65	  107	0.15570914	!	274761922.688888	1764584435.024975	0.303556
  100	901281	   66	  107	0.50943163	!	898935116.439454	1764584435.024975	0.812987
  100	901281	   65	  108	0.04169082	!	73566967.751984	1764584435.024975	0.854678
  100	901281	   66	  108	0.14532185	!	256432668.871612	1764584435.024975	1.000000
  100	901282	   66	  106	0.05474862	!	96608564.956769	1764584435.025016	0.054749
  100	901282	   67	  106	0.10483344	!	184987458.453362	1764584435.025016	0.159582
  100	901282	   66	  107	0.22501892	!	397064883.560546	1764584435.025016	0.384601
  100	901282	   67	  107	0.43996104	!	776348396.165849	1764584435.025016	0.824562
  100	901282	   66	  108	0.05830109	!	102877193.433589	1764584435.025016	0.882863
  100	901282	   67	  108	0.11713689	!	206697938.454900	1764584435.025016	1.000000
  100	901283	   67	  106	0.07464381	!	131715302.105799	1764584435.024971	0.074644
  100	901283	   68	  106	0.09288595	!	163905107.644425	1764584435.024971	0.167530
  100	901283	   67	  107	0.29448951	!	519651603.834151	1764584435.024971	0.462019
  100	901283	   68	  107	0.37038154	!	653569503.749994	1764584435.024971	0.832401
  100	901283	   67	  108	0.07375960	!	130155042.621908	1764584435.024971	0.906160
  100	901283	   68	  108	0.09383959	!	165587875.068694	1764584435.024971	1.000000
  100	901284	   68	  106	0.09415056	!	166136620.008719	1764584435.024975	0.094151
  100	901284	   69	  106	0.07754159	!	136828674.692067	1764584435.024975	0.171692
  100	901284	   68	  107	0.36406900	!	642430496.250006	1764584435.024975	0.535761
  100	901284	   69	  107	0.30074501	!	530689966.483012	1764584435.024975	0.836506
  100	901284	   68	  108	0.08941994	!	157789038.637119	1764584435.024975	0.925926
  100	901284	   69	  108	0.07407389	!	130709638.954049	1764584435.024975	1.000000
  100	901285	   69	  106	0.11201705	!	197663548.276971	1764584435.025017	0.112017
  100	901285	   70	  106	0.06005347	!	105969421.578363	1764584435.025017	0.172071
  100	901285	   69	  107	0.43370553	!	765310033.516988	1764584435.025017	0.605776
  100	901285	   70	  107	0.23110330	!	407801280.254983	1764584435.025017	0.836879
  100	901285	   69	  108	0.10663708	!	188170124.135466	1764584435.025017	0.943516
  100	901285	   70	  108	0.05648357	!	99670027.262248	1764584435.025017	1.000000
  100	901286	   70	  106	0.12699049	!	224085449.980165	1764584435.024962	0.126990
  100	901286	   71	  106	0.04167451	!	73538193.532730	1764584435.024962	0.168665
  100	901286	   70	  107	0.50334725	!	888198719.745017	1764584435.024962	0.672012
  100	901286	   71	  107	0.16150825	!	284994938.101633	1764584435.024962	0.833521
  100	901286	   70	  108	0.12676688	!	223690859.690295	1764584435.024962	0.960287
  100	901286	   71	  108	0.03971262	!	70076273.975119	1764584435.024962	1.000000
  100	901287	   71	  106	0.13781765	!	243190881.695034	1764584435.025014	0.137818
  100	901287	   72	  106	0.02365688	!	41744559.121210	1764584435.025014	0.161475
  100	901287	   71	  107	0.57294230	!	1011005061.898367	1764584435.025014	0.734417
  100	901287	   72	  107	0.09201173	!	162362458.749440	1764584435.025014	0.826429
  100	901287	   71	  108	0.15116569	!	266744623.466193	1764584435.025014	0.977594
  100	901287	   72	  108	0.02240576	!	39536850.094770	1764584435.025014	1.000000
  100	901288	   72	  106	0.14324531	!	252768453.070469	1764584435.024971	0.143245
  100	901288	   73	  106	0.00725154	!	12795949.438103	1764584435.024971	0.150497
  100	901288	   72	  107	0.64243882	!	1133637541.250560	1764584435.024971	0.792936
  100	901288	   73	  107	0.02266563	!	39995415.177320	1764584435.024971	0.815601
  100	901288	   72	  108	0.18118986	!	319724811.383825	1764584435.024971	0.996791
  100	901288	   73	  108	0.00320884	!	5662264.704693	1764584435.024971	1.000000
  100	901289	   73	  106	0.13572855	!	239504482.307919	1764584435.025020	0.135729
  100	901289	   73	  107	0.66530681	!	1173990048.037458	1764584435.025020	0.801035
  100	901289	   73	  108	0.19896464	!	351089904.679643	1764584435.025020	1.000000
  100	901290	   73	  106	0.00628817	!	11096010.837306	1764584435.024979	0.006288
  100	901290	   74	  106	0.11087683	!	195651532.058293	1764584435.024979	0.117165
  100	901290	   73	  107	0.04647810	!	82014536.785222	1764584435.024979	0.163643
  100	901290	   74	  107	0.61908308	!	1092424370.194541	1764584435.024979	0.782726
  100	901290	   73	  108	0.01924850	!	33965611.609682	1764584435.024979	0.801975
  100	901290	   74	  108	0.19802531	!	349432373.539936	1764584435.024979	1.000000
  100	901291	   74	  106	0.01568694	!	27680925.887498	1764584435.025016	0.015687
  100	901291	   75	  106	0.07911349	!	139602424.627176	1764584435.025016	0.094800
  100	901291	   74	  107	0.11536746	!	203575629.805459	1764584435.025016	0.210168
  100	901291	   75	  107	0.55050018	!	971404043.679690	1764584435.025016	0.760668
  100	901291	   74	  108	0.04634451	!	81778798.149293	1764584435.025016	0.807013
  100	901291	   75	  108	0.19298743	!	340542612.875899	1764584435.025016	1.000000
  100	901292	   75	  106	0.01969471	!	34752971.233397	1764584435.024970	0.019695
  100	901292	   76	  106	0.04893311	!	86346596.938570	1764584435.024970	0.068628
  100	901292	   75	  107	0.18395037	!	324595956.320311	1764584435.024970	0.252578
  100	901292	   76	  107	0.48227591	!	851016560.283468	1764584435.024970	0.734854
  100	901292	   75	  108	0.07942778	!	140157027.592161	1764584435.024970	0.814282
  100	901292	   76	  108	0.18571813	!	327715322.657065	1764584435.024970	1.000000
  100	901293	   76	  106	0.01706987	!	30121230.014387	1764584435.024972	0.017070
  100	901293	   77	  106	0.02156911	!	38060517.421568	1764584435.024972	0.038639
  100	901293	   76	  107	0.25217464	!	444983439.716532	1764584435.024972	0.290814
  100	901293	   77	  107	0.41446257	!	731354194.601914	1764584435.024972	0.705276
  100	901293	   76	  108	0.11984373	!	211474372.853928	1764584435.024972	0.825120
  100	901293	   77	  108	0.17488009	!	308590680.416644	1764584435.024972	1.000000
  100	901294	   77	  106	0.00657442	!	11601123.722062	1764584435.025027	0.006574
  100	901294	   78	  106	0.00063008	!	1111830.431853	1764584435.025027	0.007205
  100	901294	   77	  107	0.31998798	!	564645805.398087	1764584435.025027	0.327192
  100	901294	   78	  107	0.34473262	!	608309812.945233	1764584435.025027	0.671925
  100	901294	   77	  108	0.16893438	!	298098985.079703	1764584435.025027	0.840859
  100	901294	   78	  108	0.15914052	!	280816877.448090	1764584435.025027	1.000000
  100	901295	   78	  107	0.37431240	!	660505842.018461	1764584435.024968	0.374312
  100	901295	   79	  107	0.26047797	!	459635369.668632	1764584435.024968	0.634790
  100	901295	   78	  108	0.22803798	!	402392276.393629	1764584435.024968	0.862828
  100	901295	   79	  108	0.13717164	!	242050946.944245	1764584435.024968	1.000000
  100	901296	   79	  107	0.41121262	!	725619388.214028	1764584435.025000	0.411213
  100	901296	   80	  107	0.18264774	!	322297350.608342	1764584435.025000	0.593860
  100	901296	   79	  108	0.29848846	!	526708097.762443	1764584435.025000	0.892349
  100	901296	   80	  108	0.10765118	!	189959598.440189	1764584435.025000	1.000000
  100	901297	   80	  107	0.43598608	!	769334250.780959	1764584435.024959	0.435986
  100	901297	   81	  107	0.11313611	!	199638213.697776	1764584435.024959	0.549122
  100	901297	   80	  108	0.38161501	!	673391911.346435	1764584435.024959	0.930737
  100	901297	   81	  108	0.06926280	!	122220059.199790	1764584435.024959	1.000000
  100	901298	   81	  107	0.44736124	!	789406682.234913	1764584435.025023	0.447361
  100	901298	   82	  107	0.05320056	!	93876872.889609	1764584435.025023	0.500562
  100	901298	   81	  108	0.47874159	!	844779956.705552	1764584435.025023	0.979303
  100	901298	   82	  108	0.02069661	!	36520923.194948	1764584435.025023	1.000000
  100	901299	   82	  107	0.44240722	!	780664893.032911	1764584435.024964	0.442407
  100	901299	   83	  107	0.00575667	!	10158123.437515	1764584435.024964	0.448164
  100	901299	   82	  108	0.55183611	!	973761418.554541	1764584435.024964	1.000000
  100	901300	   82	  107	0.00166526	!	2938484.677672	1764584435.025016	0.001665
  100	901300	   83	  107	0.39024666	!	688623190.658305	1764584435.025016	0.391912
  100	901300	   82	  108	0.03937424	!	69479176.524363	1764584435.025016	0.431286
  100	901300	   83	  108	0.56871384	!	1003543583.164676	1764584435.025016	1.000000
  100	901301	   83	  107	0.03294134	!	58127768.395986	1764584435.024982	0.032941
  100	901301	   84	  107	0.29884679	!	527340391.614197	1764584435.024982	0.331788
  100	901301	   83	  108	0.11227121	!	198112033.458106	1764584435.024982	0.444059
  100	901301	   84	  108	0.54777084	!	966587893.745372	1764584435.024982	0.991830
  100	901301	   84	  109	0.00816983	!	14416347.811322	1764584435.024982	1.000000
  100	901302	   84	  107	0.05663220	!	99932302.451369	1764584435.024967	0.056632
  100	901302	   85	  107	0.21114126	!	372576576.633723	1764584435.024967	0.267773
  100	901302	   84	  108	0.18472256	!	325958548.946331	1764584435.024967	0.452496
  100	901302	   85	  108	0.48335205	!	852915496.331099	1764584435.024967	0.935848
  100	901302	   84	  109	0.01456037	!	25692999.966530	1764584435.024967	0.950408
  100	901302	   85	  109	0.04959157	!	87508510.695910	1764584435.024967	1.000000
  100	901303	   85	  107	0.06575106	!	116023289.498925	1764584435.025017	0.065751
  100	901303	   86	  107	0.13409656	!	236624709.237547	1764584435.025017	0.199848
  100	901303	   85	  108	0.25109850	!	443084503.668900	1764584435.025017	0.450946
  100	901303	   86	  108	0.41791329	!	737443291.154211	1764584435.025017	0.868859
  100	901303	   85	  109	0.05059120	!	89272436.939899	1764584435.025017	0.919451
  100	901303	   86	  109	0.08054939	!	142136204.525538	1764584435.025017	1.000000
  100	901304	   86	  107	0.05908024	!	104252075.171489	1764584435.024988	0.059080
  100	901304	   87	  107	0.06890877	!	121595343.254151	1764584435.024988	0.127989
  100	901304	   86	  108	0.31653725	!	558556708.845791	1764584435.024988	0.444526
  100	901304	   87	  108	0.35346599	!	623720584.241171	1764584435.024988	0.797992
  100	901304	   86	  109	0.10422576	!	183915149.540526	1764584435.024988	0.902218
  100	901304	   87	  109	0.09778199	!	172544573.971857	1764584435.024988	1.000000
  100	901305	   87	  107	0.03541176	!	62487042.631765	1764584435.025027	0.035412
  100	901305	   88	  107	0.01676298	!	29579702.362352	1764584435.025027	0.052175
  100	901305	   87	  108	0.38098456	!	672279415.758827	1764584435.025027	0.433159
  100	901305	   88	  108	0.29006472	!	511843681.624447	1764584435.025027	0.723224
  100	901305	   87	  109	0.17678047	!	311944064.058165	1764584435.025027	0.900004
  100	901305	   88	  109	0.09999551	!	176450528.589467	1764584435.025027	1.000000
  100	901306	   88	  107	0.00107596	!	1898622.190519	1764584435.025033	0.001076
  100	901306	   88	  108	0.43685768	!	770872260.023082	1764584435.025033	0.437934
  100	901306	   89	  108	0.20659719	!	364558179.944622	1764584435.025033	0.644531
  100	901306	   88	  109	0.26956221	!	475665275.333304	1764584435.025033	0.914093
  100	901306	   89	  109	0.08590697	!	151590097.533502	1764584435.025033	1.000000
  100	901307	   89	  108	0.43898749	!	774630485.405858	1764584435.024959	0.438987
  100	901307	   90	  108	0.12290001	!	216867444.491784	1764584435.024959	0.561887
  100	901307	   89	  109	0.38386780	!	677367149.435913	1764584435.024959	0.945755
  100	901307	   90	  109	0.05424470	!	95719355.691407	1764584435.024959	1.000000
  100	901308	   90	  108	0.41832683	!	738173008.022226	1764584435.024981	0.418327
  100	901308	   91	  108	0.05694069	!	100476649.162422	1764584435.024981	0.475268
  100	901308	   90	  109	0.51273743	!	904768480.900614	1764584435.024981	0.988005
  100	901308	   91	  109	0.01199506	!	21166296.939720	1764584435.024981	1.000000
  100	901309	   91	  108	0.37433683	!	660548945.269466	1764584435.024966	0.374337
  100	901309	   92	  108	0.01030618	!	18186130.675584	1764584435.024966	0.384643
  100	901309	   90	  109	0.00825384	!	14564601.064050	1764584435.024966	0.392897
  100	901309	   91	  109	0.60710314	!	1071284758.015866	1764584435.024966	1.000000
  100	901310	   91	  108	0.00039529	!	697515.521343	1764584435.024968	0.000395
  100	901310	   92	  108	0.28958948	!	511005088.955101	1764584435.024968	0.289985
  100	901310	   91	  109	0.06657484	!	117476920.453922	1764584435.024968	0.356560
  100	901310	   92	  109	0.60530273	!	1068107777.511444	1764584435.024968	0.961862
  100	901310	   91	  110	0.00031856	!	562118.364919	1764584435.024968	0.962181
  100	901310	   92	  110	0.03781911	!	66735014.218249	1764584435.024968	1.000000
  100	901311	   92	  108	0.01700804	!	30012121.158635	1764584435.025066	0.017008
  100	901311	   93	  108	0.17425411	!	307486090.527469	1764584435.025066	0.191262
  100	901311	   92	  109	0.12914781	!	227892222.488556	1764584435.025066	0.320410
  100	901311	   93	  109	0.54463052	!	961046535.720516	1764584435.025066	0.865040
  100	901311	   92	  110	0.02975356	!	52502675.453084	1764584435.025066	0.894794
  100	901311	   93	  110	0.10520595	!	185644789.676798	1764584435.025066	1.000000
  100	901312	   93	  108	0.02261579	!	39907474.507736	1764584435.024951	0.022616
  100	901312	   94	  108	0.06582734	!	116157904.981570	1764584435.024951	0.088443
  100	901312	   93	  109	0.18982003	!	334953464.279484	1764584435.024951	0.278263
  100	901312	   94	  109	0.48538678	!	856505955.458472	1764584435.024951	0.763650
  100	901312	   93	  110	0.08368530	!	147669776.109998	1764584435.024951	0.847335
  100	901312	   94	  110	0.15266476	!	269389859.687702	1764584435.024951	1.000000
  100	901313	   94	  108	0.00575088	!	10147918.488620	1764584435.024963	0.005751
  100	901313	   95	  108	0.00019260	!	339866.923222	1764584435.024963	0.005943
  100	901313	   94	  109	0.24906377	!	439494044.541527	1764584435.024963	0.255007
  100	901313	   95	  109	0.40317966	!	711444560.261204	1764584435.024963	0.658187
  100	901313	   94	  110	0.16285006	!	287362688.660407	1764584435.024963	0.821037
  100	901313	   95	  110	0.17896302	!	315795356.149981	1764584435.024963	1.000000
  100	901314	   95	  109	0.27209865	!	480141044.618333	1764584435.024974	0.272099
  100	901314	   96	  109	0.27651833	!	487939941.763790	1764584435.024974	0.548617
  100	901314	   95	  110	0.26849926	!	473789613.605278	1764584435.024974	0.817116
  100	901314	   96	  110	0.18288376	!	322713835.037559	1764584435.024974	1.000000
  100	901315	   96	  109	0.26310933	!	464278624.921649	1764584435.025070	0.263109
  100	901315	   97	  109	0.17179491	!	303146631.310316	1764584435.025070	0.434904
  100	901315	   96	  110	0.40186961	!	709132855.533338	1764584435.025070	0.836774
  100	901315	   97	  110	0.16322615	!	288026323.259768	1764584435.025070	1.000000
  100	901316	   97	  109	0.22668398	!	400003022.178859	1764584435.024971	0.226684
  100	901316	   98	  109	0.09032734	!	159390226.254853	1764584435.024971	0.317011
  100	901316	   97	  110	0.54932347	!	969327639.706451	1764584435.024971	0.866335
  100	901316	   98	  110	0.11558297	!	203955903.747724	1764584435.024971	0.981918
  100	901316	   97	  111	0.01485911	!	26220159.635421	1764584435.024971	0.996777
  100	901316	   98	  111	0.00322313	!	5687483.501670	1764584435.024971	1.000000
  100	901317	   98	  109	0.16167632	!	285291516.541443	1764584435.024960	0.161676
  100	901317	   99	  109	0.03322302	!	58624828.410573	1764584435.024960	0.194899
  100	901317	   98	  110	0.61792887	!	1090387671.684531	1764584435.024960	0.812828
  100	901317	   99	  110	0.06051169	!	106777977.713514	1764584435.024960	0.873340
  100	901317	   98	  111	0.12666010	!	223502440.674906	1764584435.024960	1.000000
  100	901318	   99	  109	0.06695710	!	118151457.365341	1764584435.024966	0.066957
  100	901318	  100	  109	0.00157077	!	2771754.685662	1764584435.024966	0.068528
  100	901318	   98	  110	0.00093871	!	1656424.567742	1764584435.024966	0.069467
  100	901318	   99	  110	0.65678438	!	1158951488.351879	1764584435.024966	0.726251
  100	901318	  100	  110	0.02248545	!	39677469.836263	1764584435.024966	0.748736
  100	901318	   98	  111	0.01113181	!	19643026.988710	1764584435.024966	0.759868
  100	901318	   99	  111	0.24013179	!	423732813.229363	1764584435.024966	1.000000
  100	901319	  100	  109	0.00006743	!	118984.328660	1764584435.024976	0.000067
  100	901319	   99	  110	0.01715448	!	30270533.934610	1764584435.024976	0.017222
  100	901319	  100	  110	0.60262558	!	1063383722.401783	1764584435.024976	0.619847
  100	901319	  101	  110	0.00004410	!	77815.305042	1764584435.024976	0.619892
  100	901319	   99	  111	0.05439722	!	95988484.670520	1764584435.024976	0.674289
  100	901319	  100	  111	0.32571119	!	574744894.384354	1764584435.024976	1.000000
  100	901320	  100	  110	0.05068684	!	89441217.158533	1764584435.025043	0.050687
  100	901320	  101	  110	0.43607566	!	769492315.906942	1764584435.025043	0.486763
  100	901320	  100	  111	0.12776919	!	225459528.129356	1764584435.025043	0.614532
  100	901320	  101	  111	0.38546831	!	680191373.830217	1764584435.025043	1.000000
  100	901321	  101	  110	0.07869929	!	138871537.087947	1764584435.024981	0.078699
  100	901321	  102	  110	0.27060525	!	477505808.423066	1764584435.024981	0.349305
  100	901321	  101	  111	0.23242208	!	410128380.192134	1764584435.024981	0.581727
  100	901321	  102	  111	0.41288957	!	728578500.300574	1764584435.024981	0.994616
  100	901321	  102	  112	0.00538382	!	9500209.021260	1764584435.024981	1.000000
  100	901322	  102	  110	0.07614279	!	134360383.108211	1764584435.025004	0.076143
  100	901322	  103	  110	0.13132868	!	231740536.496329	1764584435.025004	0.207471
  100	901322	  102	  111	0.31847609	!	561977942.728676	1764584435.025004	0.525948
  100	901322	  103	  111	0.36456650	!	643308371.592410	1764584435.025004	0.890514
  100	901322	  102	  112	0.05103495	!	90055485.029141	1764584435.025004	0.941549
  100	901322	  103	  112	0.05845100	!	103141716.070222	1764584435.025004	1.000000
  100	901323	  103	  110	0.04190076	!	73937424.505787	1764584435.024954	0.041901
  100	901323	  104	  110	0.01988975	!	35097149.609534	1764584435.024954	0.061791
  100	901323	  103	  111	0.36988404	!	652691628.407593	1764584435.024954	0.431675
  100	901323	  104	  111	0.31464400	!	555215899.622478	1764584435.024954	0.746319
  100	901323	  103	  112	0.17028736	!	300486425.309426	1764584435.024954	0.916606
  100	901323	  104	  112	0.08339409	!	147155907.570148	1764584435.024954	1.000000
  100	901324	  104	  111	0.39415342	!	695516992.693489	1764584435.025080	0.394153
  100	901324	  105	  111	0.20356003	!	359198864.374260	1764584435.025080	0.597713
  100	901324	  104	  112	0.32628656	!	575760186.229873	1764584435.025080	0.924000
  100	901324	  105	  112	0.07599999	!	134108391.727436	1764584435.025080	1.000000
  100	901325	  105	  111	0.34063249	!	601074783.872901	1764584435.024953	0.340632
  100	901325	  106	  111	0.10401563	!	183544369.989995	1764584435.024953	0.444648
  100	901325	  105	  112	0.51324805	!	905669519.985919	1764584435.024953	0.957896
  100	901325	  106	  112	0.04210383	!	74295761.176153	1764584435.024953	1.000000
  100	901326	  106	  111	0.25015173	!	441413846.386726	1764584435.024975	0.250152
  100	901326	  107	  111	0.03691844	!	65145698.246400	1764584435.024975	0.287070
  100	901326	  105	  112	0.00695245	!	12268186.668552	1764584435.024975	0.294023
  100	901326	  106	  112	0.65399903	!	1154036511.829487	1764584435.024975	0.948022
  100	901326	  107	  112	0.01702661	!	30044892.891024	1764584435.024975	0.965048
  100	901326	  106	  113	0.03495174	!	61675299.002779	1764584435.024975	1.000000
  100	901327	  107	  111	0.12166359	!	214685671.557106	1764584435.024977	0.121664
  100	901327	  108	  111	0.00326181	!	5755737.598905	1764584435.024977	0.124925
  100	901327	  106	  112	0.03352592	!	59159325.161059	1764584435.024977	0.158451
  100	901327	  107	  112	0.65177897	!	1150119016.724101	1764584435.024977	0.810230
  100	901327	  108	  112	0.00375463	!	6625357.512934	1764584435.024977	0.813985
  100	901327	  106	  113	0.02379725	!	41992257.493423	1764584435.024977	0.837782
  100	901327	  107	  113	0.16221784	!	286247068.977452	1764584435.024977	1.000000
  100	901328	  108	  111	0.00538599	!	9504031.493891	1764584435.024967	0.005386
  100	901328	  107	  112	0.06564497	!	115836090.384880	1764584435.024967	0.071031
  100	901328	  108	  112	0.57855257	!	1020904867.705290	1764584435.024967	0.649584
  100	901328	  107	  113	0.08952523	!	157974829.851881	1764584435.024967	0.739109
  100	901328	  108	  113	0.26089124	!	460364615.589024	1764584435.024967	1.000000
  100	901329	  108	  112	0.10089425	!	178036419.050234	1764584435.025053	0.100894
  100	901329	  109	  112	0.37967357	!	669966069.932427	1764584435.025053	0.480568
  100	901329	  108	  113	0.19432920	!	342910276.493297	1764584435.025053	0.674897
  100	901329	  109	  113	0.32510299	!	573671669.549090	1764584435.025053	1.000000
  100	901330	  109	  112	0.10531191	!	185831762.047961	1764584435.024993	0.105312
  100	901330	  110	  112	0.20156687	!	355681761.470040	1764584435.024993	0.306879
  100	901330	  109	  113	0.33617218	!	593204189.284012	1764584435.024993	0.643051
  100	901330	  110	  113	0.33438036	!	590042371.664750	1764584435.024993	0.977431
#REMAINDER   100	901330	    0	    0	0.02256869	!	39824350.558231	1764584435.024993	0.022569
  100	901331	  110	  112	0.07088344	!	125079811.742978	1764584435.025006	0.070883
  100	901331	  111	  112	0.05757206	!	101590769.155039	1764584435.025006	0.128456
  100	901331	  110	  113	0.40007019	!	705957628.335251	1764584435.025006	0.528526
  100	901331	  111	  113	0.29386220	!	518544664.994222	1764584435.025006	0.822388
#REMAINDER   100	901331	    0	    0	0.17761211	!	313411560.797516	1764584435.025006	0.177612
  100	901332	  111	  112	0.00389196	!	6867696.904944	1764584435.024943	0.003892
  100	901332	  111	  113	0.43334586	!	764675359.595447	1764584435.024943	0.437238
  100	901332	  112	  113	0.20454787	!	360941991.590920	1764584435.024943	0.641786
#REMAINDER   100	901332	    0	    0	0.35821430	!	632099386.933632	1764584435.024943	0.358214
  100	901333	  112	  113	0.36016649	!	635544177.844550	1764584435.025077	0.360166
  100	901333	  113	  113	0.09622437	!	169796023.570295	1764584435.025077	0.456391
#REMAINDER   100	901333	    0	    0	0.54360914	!	959244233.610232	1764584435.025077	0.543609
  100	901334	  113	  113	0.23876675	!	421324096.779401	1764584435.024967	0.238767
  100	901334	  114	  113	0.02737053	!	48297616.714629	1764584435.024967	0.266137
#REMAINDER   100	901334	    0	    0	0.73386271	!	1294962721.530937	1764584435.024967	0.733863
  100	901335	  114	  113	0.07293116	!	128693192.370399	1764584435.024945	0.072931
#REMAINDER   100	901335	    0	    0	0.92706884	!	1635891242.654546	1764584435.024945	0.927069
  100	901425	   19	  113	0.02002989	!	35669567.441037	1780816918.115115	0.020030
#REMAINDER   100	901425	    0	    0	0.97997011	!	1745147350.674078	1780816918.115115	0.979970
  100	901426	   19	  113	0.01638155	!	29172538.796414	1780816918.115041	0.016382
  100	901426	   20	  113	0.18671705	!	332508889.983253	1780816918.115041	0.203099
#REMAINDER   100	901426	    0	    0	0.79690140	!	1419135489.335374	1780816918.115041	0.796901
  100	901427	   20	  113	0.07995795	!	142390473.545913	1780816918.115124	0.079958
  100	901427	   21	  113	0.33783400	!	601620502.013856	1780816918.115124	0.417792
#REMAINDER   100	901427	    0	    0	0.58220805	!	1036805942.555354	1780816918.115124	0.582208
  100	901428	   22	  112	0.00178365	!	3176352.603966	1780816918.115050	0.001784
  100	901428	   21	  113	0.18276508	!	325471145.586561	1780816918.115050	0.184549
  100	901428	   22	  113	0.44274660	!	788450638.731017	1780816918.115050	0.627295
#REMAINDER   100	901428	    0	    0	0.37270467	!	663718781.193505	1780816918.115050	0.372705
  100	901429	   22	  112	0.05280157	!	94029920.700748	1780816918.115137	0.052802
  100	901429	   23	  112	0.07702325	!	137164299.706647	1780816918.115137	0.129825
  100	901429	   22	  113	0.27135343	!	483230779.209343	1780816918.115137	0.401178
  100	901429	   23	  113	0.43050748	!	766655006.459707	1780816918.115137	0.831686
#REMAINDER   100	901429	    0	    0	0.16831428	!	299736912.038692	1780816918.115137	0.168314
  100	901430	   23	  112	0.20619573	!	367196843.722355	1780816918.115057	0.206196
  100	901430	   24	  112	0.12587121	!	224153576.816271	1780816918.115057	0.332067
  100	901430	   23	  113	0.29724841	!	529344993.540291	1780816918.115057	0.629315
  100	901430	   24	  113	0.35914261	!	639567243.894692	1780816918.115057	0.988458
#REMAINDER   100	901430	    0	    0	0.01154204	!	20554260.141447	1780816918.115057	0.011542
  100	901431	   24	  112	0.39388092	!	701429804.161694	1780816918.115143	0.393881
